transaction_id,customer_id,timestamp,amount,merchant_category,location,is_simulated_fraud
dc4622a0-4834-4026-8e96-507b142f69f7,CUST00109,2026-07-07 07:34:27.379834,1141.93,Utility Bill,Rose Hill,0
22310444-a410-4e03-b59e-efc9b1e9cbff,CUST00034,2026-07-07 07:53:12.379834,2866.61,Electronics,Beau Bassin,0
3b710bcd-ec9a-4388-8483-6c773c5a1f4d,CUST00173,2026-07-07 07:55:20.379834,2308.06,Grocery,Mahebourg,0
73cb3190-8996-45ab-ad5c-8c74e085addd,CUST00106,2026-07-07 07:58:37.379834,809.76,Fuel Station,Tamarin,0
f79325a9-a5df-49dc-a972-23c68d5f72e9,CUST00064,2026-07-07 07:59:46.379834,2459.16,Utility Bill,Grand Baie,0
32748c10-7a6b-47f2-8494-9564d1a7da4a,CUST00041,2026-07-07 08:00:34.379834,3004.07,Online Retail,Tamarin,0
1f7f2011-909f-4ab3-b6b0-ac20fea5e709,CUST00009,2026-07-07 08:03:25.379834,246.31,Electronics,Tamarin,0
91d48b15-e823-4cfd-9ed0-b4b7d762c2b8,CUST00036,2026-07-07 08:05:25.379834,558.86,Online Retail,Curepipe,0
bd8c8c4f-528b-4774-863b-0777b94e8164,CUST00193,2026-07-07 08:13:09.379834,742.2,Restaurant,Port Louis,0
34886c80-8b0d-472b-84bc-9ffdd7f8af52,CUST00124,2026-07-07 08:14:06.379834,3352.19,Travel,Grand Baie,0
b9d11550-1c36-40b2-92ca-9d41150aba4b,CUST00160,2026-07-07 08:30:17.379834,4375.7,Travel,Vacoas,0
556f3e1f-8f1c-4f37-8d27-97baf911556e,CUST00091,2026-07-07 08:36:43.379834,1461.68,Entertainment,Tamarin,0
93b73018-49a3-43e4-92e4-3d68f144d059,CUST00031,2026-07-07 08:37:58.379834,839.94,Entertainment,Vacoas,0
23bfbdd2-b8c8-48ec-a150-7cee6a3a211a,CUST00023,2026-07-07 08:38:38.379834,1619.4,Utility Bill,Rose Hill,0
a4e8f5e2-d459-45d8-96e3-2dbd7f1aa1bd,CUST00018,2026-07-07 08:39:22.379834,1061.99,Pharmacy,Port Louis,0
c0fc5304-9931-43b7-a080-8771ab901d91,CUST00115,2026-07-07 08:44:29.379834,1839.65,Travel,Curepipe,0
816f35b0-2dd6-4639-8e28-02215a78e119,CUST00115,2026-07-07 08:48:26.379834,1234.76,Restaurant,Curepipe,0
2856c512-a576-4335-bb58-be817639c0b2,CUST00116,2026-07-07 09:10:19.379834,335.44,ATM Withdrawal,Quatre Bornes,0
7ab129ec-820b-4130-a744-8637daf1a2bb,CUST00038,2026-07-07 09:12:10.379834,870.85,Pharmacy,Curepipe,0
9d04cf49-5222-4a56-899b-556c70cf4c9a,CUST00075,2026-07-07 09:13:32.379834,425.31,Online Retail,Rose Hill,0
74868bb4-3feb-440c-a9b9-1ee1a5756e9a,CUST00012,2026-07-07 09:16:22.379834,4731.27,Pharmacy,Port Louis,0
b35cc072-00a2-4670-851a-0ee159780dc3,CUST00036,2026-07-07 09:24:13.379834,820.45,ATM Withdrawal,Curepipe,0
2c071a32-5960-41a3-b0ce-350a733a30fe,CUST00076,2026-07-07 09:41:01.379834,476.13,Pharmacy,Quatre Bornes,0
7f38b19a-2ac3-49f1-96df-5932e43af32e,CUST00121,2026-07-07 10:12:34.379834,1674.36,Entertainment,Flacq,0
73fb905d-bab3-429c-b70f-bb664f67eaa9,CUST00101,2026-07-07 10:19:23.379834,2354.47,Entertainment,Mahebourg,0
7ac1172e-992a-4bf5-bfb3-20125d5cf2c1,CUST00000,2026-07-07 10:22:43.379834,1210.62,Restaurant,Curepipe,0
ed257994-87c0-4840-a1aa-121725f4378b,CUST00124,2026-07-07 10:28:33.379834,3186.66,Entertainment,Grand Baie,0
c426e1ca-2bd3-4f99-bfb6-19bb44b8c1cc,CUST00020,2026-07-07 10:45:19.379834,2186.36,Grocery,Rose Hill,0
ab2dafeb-a372-472b-8ec5-af36a1a40984,CUST00173,2026-07-07 10:56:10.379834,2659.16,Entertainment,Mahebourg,0
007bc55a-96a4-436e-9803-3bac0c450724,CUST00118,2026-07-07 10:56:31.379834,2200.81,ATM Withdrawal,Flacq,0
a090efe0-bfa6-4d64-9614-ba31d83c272b,CUST00021,2026-07-07 11:01:41.379834,277.66,Restaurant,Mahebourg,0
8b78cf6c-fd28-430b-835d-be1f0a6db0ec,CUST00124,2026-07-07 11:23:42.379834,3629.5,Restaurant,Grand Baie,0
58cfe4c6-9fc5-4340-b06d-2410296349a7,CUST00015,2026-07-07 11:32:44.379834,1454.45,Restaurant,Rose Hill,0
9a98f8cd-c315-498e-a6bf-9023b4544439,CUST00095,2026-07-07 11:55:15.379834,1087.06,Fuel Station,Flacq,0
b273e5c8-eccb-445f-995a-4628298e4cac,CUST00189,2026-07-07 12:05:02.379834,5988.34,Electronics,Rose Hill,0
fdb07a8e-a82f-45e5-ab1d-0e61d7fc8f1d,CUST00040,2026-07-07 12:14:38.379834,3713.27,Restaurant,Beau Bassin,1
61ea30ff-8443-4da5-94e3-21244a3535b2,CUST00097,2026-07-07 12:18:57.379834,2608.5,Utility Bill,Quatre Bornes,0
3f467356-2a40-4dd1-9cd1-2caf9162b053,CUST00005,2026-07-07 12:19:34.379834,2749.56,Travel,Quatre Bornes,0
df95c4d4-4d8e-4de4-9b51-f66f37ad425f,CUST00196,2026-07-07 12:24:03.379834,2138.34,Grocery,Rose Hill,0
4782bfeb-0fc0-486c-b439-3314ab70acfb,CUST00055,2026-07-07 12:31:28.379834,2272.86,Electronics,Curepipe,0
ef2d42b4-0d18-46ba-944e-8abea3e3d521,CUST00018,2026-07-07 12:45:14.379834,1634.05,Entertainment,Port Louis,0
4b898c6e-df93-45e2-aee4-42d751f99a43,CUST00028,2026-07-07 12:52:18.379834,1084.64,Travel,Quatre Bornes,0
56b7f13e-6406-4eb0-97ac-9b51c9e5e56d,CUST00154,2026-07-07 13:05:52.379834,701.32,Travel,Tamarin,0
f9899b9c-0b5d-49ce-b59f-9dead46db695,CUST00050,2026-07-07 13:18:02.379834,405.12,Travel,Vacoas,0
778dd3fd-5358-431d-900a-4ef50b35c9d6,CUST00065,2026-07-07 13:23:34.379834,897.16,Fuel Station,Beau Bassin,0
5f92c06c-fe0e-4f92-b891-d4d525460345,CUST00116,2026-07-07 13:33:32.379834,438.02,Utility Bill,Quatre Bornes,0
e4037d5e-32e8-47f6-a77e-17c696b98035,CUST00115,2026-07-07 13:42:28.379834,1080.94,Online Retail,Curepipe,0
9a4a1955-6a15-497e-b84b-59d389810e01,CUST00052,2026-07-07 13:49:30.379834,2788.89,Grocery,Beau Bassin,0
5078babd-f43c-4a3c-b436-c7189391cc77,CUST00113,2026-07-07 13:58:47.379834,1961.77,Fuel Station,Curepipe,0
fe8a1025-a5e0-4c61-86e4-e73cb1f42922,CUST00025,2026-07-07 14:16:15.379834,2074.01,Grocery,Tamarin,0
3080151e-e5db-4450-8997-223d2025379a,CUST00165,2026-07-07 14:17:48.379834,475.71,Electronics,Curepipe,0
7b5c8616-37bf-47cc-aa43-03b3d60fca27,CUST00064,2026-07-07 14:18:41.379834,1878.52,Restaurant,Grand Baie,0
8c7acc19-4b94-4f77-991d-7087fd52061c,CUST00117,2026-07-07 14:18:44.379834,326.7,Utility Bill,Quatre Bornes,0
57f2d713-f32f-4118-961f-04d4b990ce62,CUST00005,2026-07-07 14:25:41.379834,2387.71,Utility Bill,Quatre Bornes,0
58595688-98a0-4817-8a8f-116bc1ce33fd,CUST00138,2026-07-07 14:26:17.379834,3871.18,Pharmacy,Lagos,1
364a24fd-7f41-43e4-a01d-0f1499e7507c,CUST00026,2026-07-07 14:30:11.379834,1335.39,Utility Bill,Vacoas,0
772d5274-522c-47be-9ebf-efa0491214af,CUST00194,2026-07-07 14:36:22.379834,4483.01,Pharmacy,Tamarin,1
bf9f3b8c-eaaf-4e9f-8877-7ec694d29c4d,CUST00161,2026-07-07 14:40:05.379834,437.71,Electronics,Rose Hill,0
3987ee51-f913-4f89-9ac4-c9e5ddcf3387,CUST00098,2026-07-07 14:42:46.379834,545.48,Travel,Vacoas,0
d45e9614-853a-4a03-91ab-3bc7b2d2264e,CUST00089,2026-07-07 14:44:27.379834,3154.3,Fuel Station,Curepipe,0
e7500ecc-f03d-4518-b029-29d4b02aa4e1,CUST00004,2026-07-07 15:11:20.379834,4481.68,Grocery,Rose Hill,0
aa33972b-c89c-42e8-90b2-0a50f65e453d,CUST00170,2026-07-07 15:25:33.379834,957.35,Entertainment,Quatre Bornes,0
2f653160-778e-49bc-9e32-c0da0e92edbc,CUST00029,2026-07-07 15:26:40.379834,2734.72,Travel,Flacq,0
f1da341f-e536-4c5c-9467-b2a62602d4eb,CUST00103,2026-07-07 15:31:39.379834,540.22,Electronics,Vacoas,0
e603950a-1faa-44f1-9907-f51d131d5f23,CUST00188,2026-07-07 15:39:31.379834,514.16,Electronics,Curepipe,0
3a64586d-0a20-4d40-bdc5-38cf0c88754f,CUST00054,2026-07-07 16:10:56.379834,2082.15,ATM Withdrawal,Rose Hill,0
637cac40-d1d7-424e-9e70-75ac1d052016,CUST00167,2026-07-07 16:21:34.379834,648.37,Entertainment,Grand Baie,0
27d75f97-4ed9-46ff-b2cf-6faacfc982af,CUST00167,2026-07-07 16:24:38.379834,392.15,Travel,Grand Baie,0
6d51c336-9702-4047-830f-c24144ae16a4,CUST00174,2026-07-07 16:47:12.379834,3788.03,Restaurant,Quatre Bornes,0
0239f7f7-e8f3-4ce6-afc7-70d53a7c5e66,CUST00154,2026-07-07 16:50:59.379834,1016.08,Utility Bill,Tamarin,0
40d9c524-2e6c-43f9-8e71-665d63fded7c,CUST00026,2026-07-07 16:52:09.379834,1099.75,Restaurant,Vacoas,0
40d3e5f3-f832-4899-a5e6-fc070a642413,CUST00199,2026-07-07 17:07:12.379834,624.61,Fuel Station,Port Louis,0
1491acd4-db05-4926-90df-47ff0e2ff797,CUST00059,2026-07-07 17:31:47.379834,1902.46,Electronics,Curepipe,0
cbdb5489-2840-4ae3-9286-cbd26be271ba,CUST00055,2026-07-07 17:34:31.379834,2878.38,Pharmacy,Curepipe,0
01b3ff06-6274-4bae-8a21-e5b7b321a0e9,CUST00104,2026-07-07 17:59:12.379834,1724.76,Travel,Tamarin,0
7675ea58-f6f4-4c87-be8b-dabd6808c2e4,CUST00034,2026-07-07 18:03:44.379834,2165.67,Electronics,Beau Bassin,0
399cbf18-d61a-4217-b88c-52b92020d63b,CUST00157,2026-07-07 18:15:07.379834,634.57,Entertainment,Port Louis,0
97eb0965-c5f3-4a3f-adac-d71fa96d1056,CUST00132,2026-07-07 18:19:33.379834,1060.12,Pharmacy,Beau Bassin,0
b30139d2-bb1a-4eb1-b6ec-dc50e06fd9cd,CUST00069,2026-07-07 18:20:02.379834,5355.89,Travel,Rose Hill,0
81889bda-f35a-4ebc-830a-9a5bc9db850f,CUST00166,2026-07-07 18:27:10.379834,5838.2,Pharmacy,Curepipe,1
3713fa96-f85f-4ac9-a2bd-4c5a11c6b57e,CUST00156,2026-07-07 18:28:25.379834,1246.6,Travel,Grand Baie,0
643f1e56-a4d8-4af2-92a0-11dbf0898b1d,CUST00065,2026-07-07 18:28:52.379834,1125.85,Restaurant,Beau Bassin,0
3b2b4a98-d912-440e-a9ef-069118251b42,CUST00112,2026-07-07 18:37:17.379834,575.66,Electronics,Grand Baie,0
6cf6443c-18ef-47a1-970f-1387eda90f37,CUST00136,2026-07-07 18:48:53.379834,3727.33,ATM Withdrawal,Quatre Bornes,0
b9a64afc-0c26-49d4-a541-a9f4e9707327,CUST00167,2026-07-07 18:58:34.379834,463.76,Electronics,Grand Baie,0
0af58abe-0bdc-4e5e-b419-3653594c779b,CUST00119,2026-07-07 19:01:15.379834,287.59,ATM Withdrawal,Tamarin,0
b420cbff-d3a8-4d24-82d6-31f69f8cf75c,CUST00173,2026-07-07 19:08:00.379834,2024.48,Restaurant,Mahebourg,0
cfdbc9a7-5374-45c0-841d-a9ea8324d105,CUST00121,2026-07-07 19:15:04.379834,1767.68,Grocery,Flacq,0
64a273c8-f541-4a30-afd0-1de5a24b1431,CUST00126,2026-07-07 19:17:50.379834,2212.45,Electronics,Vacoas,0
ef64aa41-259f-44eb-b98d-48f3b473af47,CUST00159,2026-07-07 19:38:59.379834,359.72,ATM Withdrawal,Beau Bassin,0
54d69152-20eb-43b0-a389-afd76cc6a27b,CUST00060,2026-07-07 19:45:47.379834,271.17,Fuel Station,Rose Hill,0
2c2cdb90-9359-41fa-9cfc-189be6e12e05,CUST00059,2026-07-07 19:46:04.379834,1689.9,Restaurant,Curepipe,0
ecb4eb00-1d5d-4a4b-9957-37b6e9900128,CUST00061,2026-07-07 19:51:52.379834,1039.8,Entertainment,Curepipe,0
4e3a5ba5-16aa-48f8-8641-c1af3694d2f3,CUST00193,2026-07-07 20:10:07.379834,655.77,Electronics,Port Louis,0
6470e0e1-b347-406b-b3f8-2948b869f0f2,CUST00187,2026-07-07 20:13:03.379834,853.1,Online Retail,Grand Baie,0
5cf1707f-9cd9-4f49-9ea2-51e51921e3b4,CUST00121,2026-07-07 20:16:22.379834,831.82,Online Retail,Flacq,0
51adcb14-76bd-4bfe-ab55-72ff2721015c,CUST00040,2026-07-07 20:22:24.379834,2339.37,ATM Withdrawal,Beau Bassin,0
e1bcff4b-d394-4d5d-82d5-b01e9d0aea2f,CUST00012,2026-07-07 20:25:10.379834,2645.82,Electronics,Port Louis,0
6865ff76-e33c-43c1-9d84-d056a682568f,CUST00117,2026-07-07 20:35:13.379834,279.11,Travel,Quatre Bornes,0
346bcf2d-6913-4da8-9e19-b7c5e17976a5,CUST00030,2026-07-07 20:38:06.379834,1976.25,Pharmacy,Beau Bassin,0
64f5e249-b96d-4a78-b403-dbb4c5d5dc7f,CUST00151,2026-07-07 20:38:18.379834,4167.02,Utility Bill,Mahebourg,0
01e79469-c44d-4295-8f0b-6ad001a41e5a,CUST00182,2026-07-07 20:52:10.379834,2672.02,Electronics,Vacoas,0
71325737-22cd-49a9-b93e-550459ecbaf3,CUST00007,2026-07-07 20:57:10.379834,1913.79,Grocery,Mahebourg,0
f7d9b420-0d95-4457-8fe0-c1d08bf9df6f,CUST00158,2026-07-07 21:06:10.379834,3131.05,Entertainment,Curepipe,0
d5b3d4d2-5dbd-4bc6-8efa-772ebb0118b3,CUST00057,2026-07-07 21:18:20.379834,612.77,Grocery,Rose Hill,0
9fe05c3d-efd6-47f0-9f35-8d6bb0182303,CUST00192,2026-07-07 21:19:34.379834,703.37,Electronics,Beau Bassin,0
69b59d0b-de23-4c8c-98f4-ba82bd4f2033,CUST00111,2026-07-07 21:33:38.379834,2273.74,Online Retail,Mahebourg,0
fcc08501-14d6-418b-ae65-6242797f0833,CUST00033,2026-07-07 21:40:38.379834,2102.3,Online Retail,Rose Hill,0
5f34cc06-147a-4827-86bc-407c0bd1bc24,CUST00121,2026-07-07 22:09:11.379834,1532.16,Electronics,Flacq,0
9faf1635-f783-403a-94c8-42bdddd957ff,CUST00001,2026-07-07 22:16:31.379834,1733.4,Electronics,Port Louis,0
a4f12334-6b0d-4950-b368-9327ac1baeca,CUST00151,2026-07-07 22:21:02.379834,3295.49,Pharmacy,Mahebourg,0
b8b94c56-27ed-476b-a3d0-1bd0b8332759,CUST00147,2026-07-07 22:32:56.379834,800.59,Grocery,Rose Hill,0
4812a116-be23-4f9a-b3f6-6ba3897ad820,CUST00135,2026-07-07 22:36:31.379834,830.7,Electronics,Flacq,0
2a810929-6b76-4a4f-9c83-0b61c826a108,CUST00088,2026-07-07 22:38:34.379834,1603.12,Entertainment,Vacoas,0
8ad19277-0d74-40f9-9e4e-fb826a0def37,CUST00000,2026-07-07 22:56:45.379834,1904.24,Online Retail,Curepipe,0
48483c47-a8e1-42b9-8e92-3b2696a32828,CUST00048,2026-07-07 22:57:23.379834,908.35,Travel,Curepipe,0
42493523-f2cc-4576-addf-d3909eeeb9f1,CUST00068,2026-07-07 23:13:09.379834,2072.97,Entertainment,Beau Bassin,0
d1fdd806-2e71-46c9-9dc7-16029dc7698d,CUST00061,2026-07-07 23:15:51.379834,387.82,Grocery,Curepipe,0
b01c974f-3148-4ce5-ad62-9cb4ee5cb4b9,CUST00154,2026-07-07 23:19:08.379834,1086.59,Utility Bill,Tamarin,0
5c787a9f-7441-4f53-ab41-8e7b096733ad,CUST00057,2026-07-07 23:22:08.379834,1204.92,Utility Bill,Rose Hill,0
b91bd113-39ae-48dd-9d23-2a2b3d7fb6f0,CUST00123,2026-07-07 23:24:10.379834,646.99,Utility Bill,Tamarin,0
7187f5c6-9788-48ec-8442-98b16d912fb6,CUST00101,2026-07-07 23:34:04.379834,1723.99,Restaurant,Mahebourg,0
c3a2d825-2139-4fa5-8858-708959cf7f35,CUST00017,2026-07-07 23:50:48.379834,1153.81,Grocery,Tamarin,0
11521639-09ac-4128-be2d-e8059e59591c,CUST00033,2026-07-07 23:58:47.379834,1754.67,Grocery,Rose Hill,0
305682ed-127f-46d5-8fb7-8147a01f5653,CUST00175,2026-07-08 00:02:18.379834,2741.6,ATM Withdrawal,Vacoas,0
4bc7b431-523b-460f-ae36-b7ece2a23173,CUST00048,2026-07-08 00:04:30.379834,995.15,Restaurant,Curepipe,0
87281cc5-3be6-4830-8aa7-fb703fd2f7bf,CUST00008,2026-07-08 00:32:03.379834,1692.35,Grocery,Curepipe,0
bdcb70b2-4477-4f3d-86b0-d5845319d409,CUST00045,2026-07-08 00:36:11.379834,4483.61,Entertainment,Mahebourg,0
f3889c98-8e55-4634-b851-81817189921f,CUST00050,2026-07-08 00:43:29.379834,680.9,Electronics,Vacoas,0
38f273d6-6485-478c-9bfc-5043df10c60e,CUST00085,2026-07-08 00:56:24.379834,563.9,Utility Bill,Port Louis,0
92b11106-58c3-4e5f-82cb-bbd95ac060f8,CUST00148,2026-07-08 01:04:13.379834,844.31,Utility Bill,Quatre Bornes,0
97ee019c-f682-4166-bac3-a291f5f23ffd,CUST00090,2026-07-08 01:11:21.379834,2334.25,Online Retail,Rose Hill,0
f57a3c46-eb82-452f-9945-90b3d72b603e,CUST00083,2026-07-08 01:19:05.379834,1140.33,ATM Withdrawal,Port Louis,0
3e830af8-0d01-4685-97c5-9810c61c75ed,CUST00156,2026-07-08 01:25:56.379834,2766.0,Electronics,Grand Baie,0
a7a7e66b-2f7a-4447-ab17-1530b867d295,CUST00176,2026-07-08 01:33:33.379834,466.9,ATM Withdrawal,Mahebourg,0
8ad9afc5-497d-4e20-9703-cac2779041a0,CUST00110,2026-07-08 01:39:50.379834,538.59,Travel,Quatre Bornes,0
d4281223-1490-49a7-8acd-2eab975953cf,CUST00115,2026-07-08 01:41:08.379834,1180.41,Pharmacy,Curepipe,0
793a605f-0fb9-4902-96bf-1bb6c4ffc851,CUST00126,2026-07-08 01:45:38.379834,2379.84,Utility Bill,Vacoas,0
f2aff267-5b86-43fa-9074-16e8941cfcbb,CUST00040,2026-07-08 01:55:19.379834,1967.35,Grocery,Beau Bassin,0
89d4884d-b256-4daa-8300-ec79b7b3f1d1,CUST00015,2026-07-08 02:23:30.379834,1610.28,Entertainment,Rose Hill,0
6b73bea0-31ae-4ebe-b428-252fe0963c7c,CUST00157,2026-07-08 02:41:29.379834,759.31,Fuel Station,Port Louis,0
e448a568-76b5-4cf5-93de-6579e5dbe75c,CUST00029,2026-07-08 02:51:21.379834,3676.3,Travel,Flacq,0
918f2c96-1fbf-49b2-86a4-f5d2c592b72f,CUST00011,2026-07-08 02:59:38.379834,2672.47,Fuel Station,Port Louis,0
8e49aa14-1740-41fa-98ba-36ff16fb3a06,CUST00022,2026-07-08 03:29:00.379834,432.9,ATM Withdrawal,Flacq,0
404e0437-a196-4efe-aaba-d719f8086195,CUST00197,2026-07-08 03:29:53.379834,574.52,Pharmacy,Tamarin,0
7b9cf0c0-8a78-409e-89c0-6482f2e5e7c9,CUST00041,2026-07-08 03:36:20.379834,2799.76,Utility Bill,Tamarin,0
1dbdd769-07b3-443b-a5e6-7e1b0654ef7f,CUST00020,2026-07-08 03:44:02.379834,2825.45,Pharmacy,Rose Hill,0
48eab463-0418-4b27-8eb4-40263f190981,CUST00138,2026-07-08 03:55:44.379834,1766.93,Fuel Station,Port Louis,0
545e23a8-302c-4e1a-b9d9-c6510a616045,CUST00149,2026-07-08 04:08:07.379834,278.47,Utility Bill,Beau Bassin,0
8263fe88-c09f-4850-9cff-1a1c3a0341a5,CUST00188,2026-07-08 04:35:18.379834,762.41,Utility Bill,Curepipe,0
9d3b9f1a-9c0b-4a19-806e-bd8d5ebe75a4,CUST00115,2026-07-08 04:51:50.379834,1681.42,Restaurant,Curepipe,0
1b14bb0f-52ad-42ee-9d18-9d2d7b61a4fa,CUST00084,2026-07-08 05:30:06.379834,2056.66,ATM Withdrawal,Rose Hill,0
3c017dd7-2135-4330-8b97-91e5d91f911c,CUST00022,2026-07-08 05:50:20.379834,282.02,Travel,Flacq,0
8195837a-09a2-47d4-9056-ea33a5067857,CUST00171,2026-07-08 06:01:21.379834,1052.06,Online Retail,Quatre Bornes,0
2452ec58-c84c-43b7-80fa-135153ca59d9,CUST00175,2026-07-08 06:29:09.379834,1372.32,Electronics,Vacoas,0
aa0b4e1e-56ab-4f2b-a7eb-56202339f685,CUST00018,2026-07-08 06:35:16.379834,1347.49,Utility Bill,Port Louis,0
d8eacfa8-4032-460e-9861-31fb985d3353,CUST00047,2026-07-08 06:43:56.379834,1159.73,Pharmacy,Flacq,0
68c83924-2a4e-46fc-bcd6-b0b80a20440d,CUST00019,2026-07-08 06:52:34.379834,360.65,Electronics,Mahebourg,0
a1e8ec2e-4e4a-489a-be04-b59a9bfc813c,CUST00005,2026-07-08 06:56:42.379834,1958.22,Entertainment,Quatre Bornes,0
6ff9c2c8-0d36-42f1-a80f-fc98c6484c80,CUST00028,2026-07-08 07:01:14.379834,1352.67,Fuel Station,Quatre Bornes,0
61487ed9-16eb-4575-828b-f431b2a88528,CUST00196,2026-07-08 07:05:13.379834,1818.6,Travel,Rose Hill,0
b7f03424-d5d8-4ace-8338-d0bea7709084,CUST00042,2026-07-08 07:10:39.379834,1883.53,Restaurant,Vacoas,0
74bde2a3-99cb-479a-8fd6-e72a13c06929,CUST00039,2026-07-08 07:17:52.379834,528.92,Grocery,Beau Bassin,0
765f1eb1-5636-40c7-89ce-14775dd71d37,CUST00047,2026-07-08 07:21:36.379834,773.78,Utility Bill,Flacq,0
a5cfe2e8-6579-4c48-af63-b191433620d8,CUST00018,2026-07-08 07:25:30.379834,1739.72,Grocery,Port Louis,0
d5cdbc99-63a4-45ce-b6bb-9fafb4be83da,CUST00084,2026-07-08 07:26:30.379834,2225.5,Restaurant,Rose Hill,0
96707bfb-6be4-41b6-bc59-3b66481f47e9,CUST00001,2026-07-08 07:39:15.379834,911.37,Fuel Station,Port Louis,0
510cc33c-15e1-451e-a85b-ecbb978a6b40,CUST00068,2026-07-08 07:40:33.379834,1473.0,Utility Bill,Beau Bassin,0
b78b2619-1f43-407f-b64b-39b0c776eba4,CUST00054,2026-07-08 07:41:25.379834,2002.34,Entertainment,Rose Hill,0
d41b918e-467c-44a9-81b5-a312f00cd9e4,CUST00181,2026-07-08 07:53:33.379834,1167.5,Travel,Rose Hill,0
90fdecc2-a219-4c26-a599-c0c28d21a17b,CUST00017,2026-07-08 08:01:33.379834,755.27,Electronics,Tamarin,0
861ebb8f-8df3-4d12-ba11-28c9e5dc1809,CUST00080,2026-07-08 08:07:56.379834,407.75,ATM Withdrawal,Mahebourg,0
2931c13f-e1b9-4733-bac8-8823a102a173,CUST00077,2026-07-08 08:15:01.379834,771.36,Electronics,Grand Baie,0
07315d11-6791-4021-b761-6723b40ecfed,CUST00057,2026-07-08 08:23:17.379834,606.38,Utility Bill,Rose Hill,0
f95af19a-3ba7-4df0-a2bc-4db1e5887d8c,CUST00162,2026-07-08 08:23:59.379834,700.13,Utility Bill,Port Louis,0
e48e0c0c-b0bf-4b43-b702-0922bab5a5ed,CUST00176,2026-07-08 08:24:15.379834,791.57,Pharmacy,Mahebourg,0
eadf4517-96be-4eb1-b723-5b03407f816c,CUST00179,2026-07-08 08:41:23.379834,1752.21,Fuel Station,Rose Hill,0
fab49786-9e00-4a62-aea1-729213ecf9a3,CUST00063,2026-07-08 08:47:51.379834,1833.96,Utility Bill,Vacoas,0
b6a88fd1-8758-41a8-81db-c7ab69839e58,CUST00143,2026-07-08 08:49:20.379834,675.46,Entertainment,Curepipe,0
fd0eea8a-46c0-4f37-a4ea-ef10a2f2bd2f,CUST00068,2026-07-08 08:51:13.379834,665.87,Entertainment,Beau Bassin,0
252c1f1e-5faf-42da-89eb-a471f5d41ebc,CUST00076,2026-07-08 08:53:22.379834,938.84,Grocery,Quatre Bornes,0
25a9d143-3a33-4ea4-b1c4-ff8442c54ff7,CUST00073,2026-07-08 09:02:05.379834,2696.06,Travel,Quatre Bornes,0
b3c724f5-3142-41b6-af5b-98b80c5c4a36,CUST00132,2026-07-08 09:08:20.379834,920.67,Grocery,Beau Bassin,0
d4b72e14-a7fe-44e5-91ca-c01a72d7abab,CUST00129,2026-07-08 09:25:33.379834,2375.51,Online Retail,Curepipe,0
038e224b-30ac-4810-92a1-b30b564f0f41,CUST00123,2026-07-08 09:30:43.379834,373.55,Electronics,Tamarin,0
4f3f206a-aeb9-46be-afad-5f8e4ab2cae6,CUST00096,2026-07-08 09:44:55.379834,3846.06,Restaurant,Grand Baie,0
e625ca4c-268b-4786-ad24-6e387bb46187,CUST00141,2026-07-08 09:53:46.379834,85.94,Grocery,Quatre Bornes,0
1746d9f4-074d-4679-af33-7018c0819cc2,CUST00115,2026-07-08 09:59:31.379834,1077.71,Utility Bill,Curepipe,0
9a8782de-9b5d-4b83-9a21-adbb3021e8a5,CUST00079,2026-07-08 10:04:03.379834,1215.59,Fuel Station,Vacoas,0
d1b94df3-76c8-4539-ae93-d22524fe4a3a,CUST00119,2026-07-08 10:05:30.379834,309.64,Travel,Tamarin,0
44252f25-2d2c-449f-8d2b-4188bb9fa643,CUST00194,2026-07-08 10:16:43.379834,1595.33,Restaurant,Tamarin,0
959cb10a-5f1e-4e59-9c4f-dc35e11d0e57,CUST00108,2026-07-08 10:23:11.379834,2732.49,Restaurant,Beau Bassin,0
6faa0ea2-a16b-41ef-9bb4-43eff5d0a7a5,CUST00198,2026-07-08 10:29:15.379834,1841.34,Electronics,Rose Hill,0
77708223-4796-45d9-88a9-921bbb53ebc9,CUST00190,2026-07-08 10:37:06.379834,2143.11,Utility Bill,Rose Hill,0
a710e301-ee7d-41f8-bab0-8bb33d4a229b,CUST00131,2026-07-08 10:44:03.379834,941.49,Restaurant,Vacoas,0
5bae3ebd-ec8c-44c6-9137-4e7c832441c0,CUST00031,2026-07-08 10:44:37.379834,334.54,Restaurant,Vacoas,0
982c9e1a-9c28-4d43-9f9b-9e87a35af38d,CUST00084,2026-07-08 10:46:44.379834,2343.6,Pharmacy,Rose Hill,0
21732d77-cf61-49f6-8b3b-2d01f65bd3dd,CUST00000,2026-07-08 11:07:11.379834,2069.73,ATM Withdrawal,Curepipe,0
b05d1202-69fe-40be-a01a-b72c2f887827,CUST00049,2026-07-08 11:15:57.379834,1841.16,Fuel Station,Mahebourg,0
2485ec47-6186-4052-b225-eec3d93c2759,CUST00011,2026-07-08 11:21:54.379834,2619.04,Grocery,Port Louis,0
31375985-8e82-4b16-bde2-c6ad3c3f1feb,CUST00024,2026-07-08 11:32:18.379834,2811.34,Travel,Grand Baie,0
0a9e95d1-737e-45c1-84f3-8307c8d8e018,CUST00108,2026-07-08 11:38:22.379834,2022.5,Entertainment,Beau Bassin,0
8396d9fd-c173-4177-81e2-a594fe1e6a1f,CUST00162,2026-07-08 11:41:11.379834,270.89,Utility Bill,Port Louis,0
